code,name,district,region,percentage_pass,national_rank,candidates_last,number_pass_last,percentage_pass_last,national_rank_last,school_type,ownership,ward,number_enrolled,number_teaching_staff,number_non_teaching_staff_by_school,number_non_teaching_staff_by_govt,candidates,number_pass,percentage_pass_change,longitude,latitude,Location
S2998,Bulunde Secondary School,Nzega,Tabora,36,3503,55,31,56.36363636,1455,secondary,,,,,,,80,29,-20.36363636,,,
S2999,Mambali Secondary School,Nzega,Tabora,59,2455,35,16,45.71428571,1672,secondary,,,,,,,27,16,13.28571429,,,
S3000,Mazizini Islamic Secondary School,Magharibi,Unguja,100,310,47,46,97.87234043,382,secondary,,,,,,,39,39,2.127659575,,,
S3001,Bukene Secondary School,Nzega,Tabora,59,2670,48,9,18.75,3149,secondary,,,,,,,46,27,40.25,,,
S3002,Bugwandege Secondary School,Nzega,Tabora,30,3747,13,2,15.38461538,1872,secondary,,,,,,,27,8,14.61538462,,,
S3003,Nkiniziwa Secondary School,Nzega,Tabora,47,3166,30,10,33.33333333,2485,secondary,,,,,,,32,15,13.66666667,33.1610388195,-4.5673577443,"(-4.5673577443, 33.1610388195)"
S3004,Miguwa Secondary School,Nzega,Tabora,74,2086,24,9,37.5,2232,secondary,,,,,,,23,17,36.5,,,
S3005,Karitu Secondary School,Nzega,Tabora,56,2966,28,10,35.71428571,2813,secondary,,,,,,,9,5,20.28571429,32.9802284164,-4.3022869468,"(-4.3022869468, 32.9802284164)"
S3006,Semembela Secondary School,Nzega,Tabora,67,2069,17,7,41.17647059,3169,secondary,,,,,,,12,8,25.82352941,,,
S3007,Magengati Secondary School,Nzega,Tabora,54,2350,32,8,25,3438,secondary,,,,,,,26,14,29,33.0461829987,-4.8040000272,"(-4.8040000272, 33.0461829987)"
S3008,Ikindwa Secondary School,Nzega,Tabora,58,2620,28,14,50,1495,secondary,,,,,,,19,11,8,32.8854920394,-4.1348764077,"(-4.1348764077, 32.8854920394)"
S3009,Mogwa Secondary School,Nzega,Tabora,56,2324,18,10,55.55555556,788,secondary,,,,,,,9,5,0.444444444,32.8506007154,-4.3000651292,"(-4.3000651292, 32.8506007154)"
S3010,Mwakashanhala Secondary School,Nzega,Tabora,100,1507,13,7,53.84615385,1741,secondary,,,,,,,8,8,46.15384615,33.0361534777,-4.6046112715,"(-4.6046112715, 33.0361534777)"
S3011,Ijanija Secondary School,Nzega,Tabora,50,3671,42,12,28.57142857,3044,secondary,,,,,,,22,11,21.42857143,,,
S3012,Isanzu Secondary School,Nzega,Tabora,54,2858,37,12,32.43243243,2400,secondary,,,,,,,37,20,21.56756757,33.0644270956,-6.9980961548,"(-6.9980961548, 33.0644270956)"
S3013,Budushi Secondary School,Nzega,Tabora,60,2608,10,3,30,3142,secondary,,,,,,,10,6,30,,,
S3014,Mirambo Itobo Secondary School,Nzega,Tabora,56,3245,,,,,secondary,,,,,,,9,5,,32.9667425352,-4.7826506132,"(-4.7826506132, 32.9667425352)"
S3015,Mwangoye Secondary School,Nzega,Tabora,78,901,25,16,64,1045,secondary,,,,,,,23,18,14,,,
S3016,Mpamantwa Secondary School,Bahi,Dodoma,73,890,19,8,42.10526316,2732,secondary,government,Mpamantwa,115,11,0,0,15,11,30.89473684,,,
S3017,Gembe Secondary School,Shinyanga,Shinyanga,62,2117,59,17,28.81355932,3447,secondary,,,,,,,60,37,33.18644068,32.8467781314,-3.2852022371,"(-3.2852022371, 32.8467781314)"
S3018,Salawe Secondary School,Shinyanga,Shinyanga,76,1559,67,24,35.82089552,2422,secondary,,,,,,,37,28,40.17910448,32.8658128866,-3.3095414174,"(-3.3095414174, 32.8658128866)"
S3019,Lyabusalu Secondary School,Shinyanga,Shinyanga,68,1150,39,20,51.28205128,1202,secondary,,,,,,,50,34,16.71794872,33.08051045,-3.5119466206,"(-3.5119466206, 33.08051045)"
S3020,Kaselya Secondary School,Shinyanga,Shinyanga,78,1120,23,12,52.17391304,1183,secondary,,,,,,,23,18,25.82608696,33.3263734707,-3.7508916274,"(-3.7508916274, 33.3263734707)"
S3021,Isela Secondary School,Shinyanga,Shinyanga,75,1136,29,19,65.51724138,601,secondary,,,,,,,28,21,9.482758621,33.3574639573,-3.7793767228,"(-3.7793767228, 33.3574639573)"
S3022,Ilola Secondary School,Shinyanga,Shinyanga,83,989,23,15,65.2173913,792,secondary,,,,,,,18,15,17.7826087,33.0304129161,-3.7285157464,"(-3.7285157464, 33.0304129161)"
S3023,Itwangi Secondary School,Shinyanga,Shinyanga,95,572,39,31,79.48717949,505,secondary,,,,,,,58,55,15.51282051,33.0738058685,-3.876249307,"(-3.876249307, 33.0738058685)"
S3024,Mwantini Secondary School,Shinyanga,Shinyanga,84,1188,43,33,76.74418605,568,secondary,,,,,,,61,51,7.255813954,,,
S3025,Tinde Secondary School,Shinyanga,Shinyanga,60,1397,46,22,47.82608696,1288,secondary,,,,,,,25,15,12.17391304,33.1581198231,-3.9112129232,"(-3.9112129232, 33.1581198231)"
S3026,Masengwa Secondary School,Shinyanga,Shinyanga,69,1191,39,25,64.1025641,727,secondary,,,,,,,51,35,4.897435897,,,
S3027,Ihugi Secondary School,Shinyanga,Shinyanga,75,1750,16,7,43.75,1237,secondary,,,,,,,12,9,31.25,32.9872945466,-3.6666169794,"(-3.6666169794, 32.9872945466)"
S3028,Mishepo Secondary School,Shinyanga,Shinyanga,68,1455,42,22,52.38095238,1261,secondary,,,,,,,25,17,15.61904762,33.2330020469,-3.5800079459,"(-3.5800079459, 33.2330020469)"
S3029,Shingita Secondary School,Shinyanga,Shinyanga,85,1451,35,12,34.28571429,2346,secondary,,,,,,,26,22,50.71428571,33.2572807421,-3.8415278263,"(-3.8415278263, 33.2572807421)"
S3030,Usanda Secondary School,Shinyanga,Shinyanga,88,667,17,10,58.82352941,692,secondary,,,,,,,16,14,29.17647059,33.2449786433,-3.8455663398,"(-3.8455663398, 33.2449786433)"
S3031,Mwinuko Secondary School,Ilemela,Mwanza,50,2689,102,45,44.11764706,987,secondary,government,Kitangiri,756,26,2,0,96,48,5.882352941,,,
S3032,Kabuhoro Secondary School,Ilemela,Mwanza,47,2426,122,33,27.04918033,2751,secondary,government,Kirumba,853,28,2,1,75,35,19.95081967,,,
S3033,Mnarani Secondary School,Ilemela,Mwanza,60,1675,104,45,43.26923077,1556,secondary,government,Pasiansi,850,27,3,0,124,75,16.73076923,,,
S3034,Mtoni Secondary School,Nyamagana,Mwanza,51,2213,226,79,34.95575221,2334,secondary,,,,,,,156,80,16.04424779,,,
S3035,Ibinza Secondary School,Ilemela,Mwanza,70,1477,68,21,30.88235294,2715,secondary,government,Buswelu,645,28,3,0,53,37,39.11764706,33.0068371322,-2.5060238336,"(-2.5060238336, 33.0068371322)"
S3036,Luchelele Secondary School,Nyamagana,Mwanza,73,1108,101,54,53.46534653,1024,secondary,,,,,,,123,90,19.53465347,32.8750991077,-2.6175508681,"(-2.6175508681, 32.8750991077)"
S3037,Nyamagana Secondary School,Nyamagana,Mwanza,55,2074,173,59,34.10404624,2261,secondary,,,,,,,138,76,20.89595376,32.9132904034,-2.5739650107,"(-2.5739650107, 32.9132904034)"
S3038,Nyakurunduma Secondary School,Nyamagana,Mwanza,54,2502,75,29,38.66666667,2099,secondary,,,,,,,84,45,15.33333333,,,
S3039,Shamaliwa Secondary School,Nyamagana,Mwanza,68,984,167,70,41.91616766,1334,secondary,,,,,,,142,97,26.08383234,,,
S3040,Mapango Secondary School,Nyamagana,Mwanza,47,3090,147,56,38.0952381,1586,secondary,,,,,,,74,35,8.904761905,32.9140480847,-2.54334954,"(-2.54334954, 32.9140480847)"
S3041,Nundu Secondary School,Ilemela,Mwanza,67,1153,193,74,38.34196891,1818,secondary,government,Nyakato,1057,28,3,1,140,94,28.65803109,32.9557613842,-2.5172777615,"(-2.5172777615, 32.9557613842)"
S3042,Kangaye Secondary School,Nyamagana,Mwanza,68,1325,155,53,34.19354839,1862,secondary,,,,,,,130,88,33.80645161,,,
S3043,Nyasaka Secondary School,Ilemela,Mwanza,66,1759,157,62,39.49044586,1469,secondary,government,Nyakato,1076,43,3,0,139,92,26.50955414,,,
S3044,Mlimani Secondary School,Nyamagana,Mwanza,34,3602,146,38,26.02739726,2735,secondary,,,,,,,105,36,7.97260274,32.9117371213,-2.5301405549,"(-2.5301405549, 32.9117371213)"
S3045,Ibungilo Secondary School,Ilemela,Mwanza,70,787,177,87,49.15254237,780,secondary,government,Nyamanoro,1048,40,3,0,177,124,20.84745763,,,
S3046,Mirongo Secondary School,Nyamagana,Mwanza,48,2538,144,65,45.13888889,1255,secondary,,,,,,,149,72,2.861111111,32.906880524,-2.5167233001,"(-2.5167233001, 32.906880524)"
S3047,Nyakabungo Secondary School,Nyamagana,Mwanza,72,1259,101,58,57.42574257,782,secondary,,,,,,,72,52,14.57425743,,,
S3048,Kiloleli Secondary School,Ilemela,Mwanza,71,1896,165,96,58.18181818,876,secondary,government,Nyamanoro,993,30,3,0,154,109,12.81818182,,,
S3049,Igelegele Secondary School,Nyamagana,Mwanza,44,3359,83,37,44.57831325,1654,secondary,,,,,,,73,32,-0.578313253,,,
S3050,Mpunguzi Secondary School,Dodoma Municipal,Dodoma,54,2312,133,45,33.83458647,2563,secondary,government,Mpunguzi,576,20,6,,96,52,20.16541353,,,
S3051,Rugu Secondary School,Karagwe,Kagera,70,1161,48,18,37.5,2461,secondary,government,Rugu,273,16,4,0,40,28,32.5,31.1542038523,-1.804268292,"(-1.804268292, 31.1542038523)"
S3052,Nyakasimbi Secondary School,Karagwe,Kagera,22,3867,43,8,18.60465116,3606,secondary,government,Nyakasimbi,206,7,4,0,45,10,3.395348837,,,
S3053,Ruicho Secondary School,Karagwe,Kagera,44,2679,76,18,23.68421053,2959,secondary,,,,,,,66,29,20.31578947,31.0470380281,-1.5654115041,"(-1.5654115041, 31.0470380281)"
S3054,Nono Secondary School,Karagwe,Kagera,46,2648,110,39,35.45454545,2065,secondary,,,,,,,85,39,10.54545455,,,
S3055,Kawela Secondary School,Karagwe,Kagera,52,2874,40,5,12.5,4009,secondary,,,,,,,29,15,39.5,30.8750562044,-1.7614333295,"(-1.7614333295, 30.8750562044)"
S3056,Kiruruma Secondary School,Karagwe,Kagera,58,1856,88,34,38.63636364,1746,secondary,government,Kiruruma,408,13,6,0,72,42,19.36363636,30.9446669677,-1.6117499035,"(-1.6117499035, 30.9446669677)"
S3057,Mukire Secondary School,Karagwe,Kagera,63,1658,80,50,62.5,596,secondary,,,,,,,80,50,0.5,,,
S3058,Kimuli Secondary School,Karagwe,Kagera,44,2996,65,26,40,1730,secondary,,,,,,,50,22,4,30.9368171371,-1.408672563,"(-1.408672563, 30.9368171371)"
S3059,Igurwa Secondary School,Karagwe,Kagera,51,2844,119,38,31.93277311,2420,secondary,,,,,,,85,43,19.06722689,31.0177996813,-1.3292653939,"(-1.3292653939, 31.0177996813)"
S3060,Kamuli Secondary School,Karagwe,Kagera,45,3321,53,17,32.0754717,2515,secondary,,,,,,,71,32,12.9245283,30.8593108403,-1.2820834023,"(-1.2820834023, 30.8593108403)"
S3061,Nakake Secondary School,Karagwe,Kagera,46,2828,68,23,33.82352941,2078,secondary,,,,,,,56,26,12.17647059,,,
S3062,Businde Secondary School,Karagwe,Kagera,55,2748,92,37,40.2173913,1725,secondary,,,,,,,92,51,14.7826087,30.95308064,-1.1301186982,"(-1.1301186982, 30.95308064)"
S3063,Isingiro Secondary School,Karagwe,Kagera,90,927,82,51,62.19512195,896,secondary,,,,,,,52,47,27.80487805,30.6185701439,-1.3079214492,"(-1.3079214492, 30.6185701439)"
S3064,Nyabishenge Secondary School,Karagwe,Kagera,73,1230,112,64,57.14285714,953,secondary,,,,,,,73,53,15.85714286,30.6719869645,-1.2535884691,"(-1.2535884691, 30.6719869645)"
S3065,Murongo Secondary School,Karagwe,Kagera,63,1720,31,10,32.25806452,2269,secondary,,,,,,,24,15,30.74193548,30.7037149816,-1.0191371856,"(-1.0191371856, 30.7037149816)"
S3066,Bugomora Secondary School,Karagwe,Kagera,79,1219,97,47,48.45360825,804,secondary,,,,,,,39,31,30.54639175,30.8238455424,-1.076105335,"(-1.076105335, 30.8238455424)"
S3068,Rasesa Secondary School,Moshi,Kilimanjaro,67,1342,128,53,41.40625,1832,secondary,government,Marangu Mashariki,511,21,0,0,73,49,25.59375,,,
S3069,Mkombole Secondary School,Moshi,Kilimanjaro,75,1083,42,27,64.28571429,690,secondary,government,Okaoni,194,16,2,0,55,41,10.71428571,37.2960731031,-3.2198621417,"(-3.2198621417, 37.2960731031)"
S3070,Mruwia Secondary School,Moshi,Kilimanjaro,34,3406,76,20,26.31578947,3037,secondary,government,Uru Mash.,226,13,0,0,32,11,7.684210526,37.3857579057,-3.2697566004,"(-3.2697566004, 37.3857579057)"
S3071,Iwa Secondary School,Moshi,Kilimanjaro,50,2863,94,32,34.04255319,2265,secondary,government,Kirua V/magh.,454,14,0,0,100,50,15.95744681,,,
S3072,Masoka Secondary School,Moshi,Kilimanjaro,51,3261,56,19,33.92857143,1906,secondary,government,Kirima,170,16,3,0,41,21,17.07142857,,,
S3073,Mangi Sabas Secondary School,Moshi,Kilimanjaro,70,816,86,32,37.20930233,1903,secondary,,,,,,,23,16,32.79069767,37.383513117,-3.4422287203,"(-3.4422287203, 37.383513117)"
S3074,Tpc Secondary School,Moshi,Kilimanjaro,57,2030,114,46,40.35087719,1295,secondary,government,Arusha Chini,393,21,0,0,89,51,16.64912281,,,
S3075,Cyrili Chami Secondary School,Moshi,Kilimanjaro,76,1403,62,34,54.83870968,1179,secondary,,,,,,,49,37,21.16129032,,,
S3076,Msiriwa Secondary School,Moshi,Kilimanjaro,76,1340,77,19,24.67532468,2644,secondary,government,Uru Kaskazini,260,16,0,0,33,25,51.32467532,,,
S3077,Kokirie Secondary School,Moshi,Kilimanjaro,57,2333,52,15,28.84615385,2451,secondary,government,Mamba Kask.,223,14,6,0,49,28,28.15384615,,,
S3078,Oria Secondary School,Moshi,Kilimanjaro,75,1399,60,29,48.33333333,996,secondary,government,Kahe,292,17,2,0,32,24,26.66666667,37.4244886958,-3.4795570354,"(-3.4795570354, 37.4244886958)"
S3079,Mpirani Secondary School,Moshi,Kilimanjaro,67,1712,101,35,34.65346535,2133,secondary,government,Mabogini,483,23,0,0,86,58,32.34653465,37.3672423678,-3.4104045975,"(-3.4104045975, 37.3672423678)"
S3081,Marlex Secondary School,Moshi,Kilimanjaro,57,2767,56,24,42.85714286,1583,secondary,government,Mamba Kusini,200,14,0,0,28,16,14.14285714,,,
S3082,Tema Secondary School,Moshi,Kilimanjaro,77,1307,53,31,58.49056604,773,secondary,government,Mbokomu,183,13,2,0,39,30,18.50943396,37.411920375,-3.2660002059,"(-3.2660002059, 37.411920375)"
S3083,Mrereni Secondary School,Moshi,Kilimanjaro,74,722,96,54,56.25,1079,secondary,government,Kilema Kusini,377,8,0,0,46,34,17.75,,,
S3084,Rukima Secondary School,Moshi,Kilimanjaro,93,723,51,31,60.78431373,811,secondary,government,Kilema Kask.,279,14,0,0,41,38,32.21568627,,,
S3085,Kisam Secondary School,Moshi,Kilimanjaro,62,1529,30,17,56.66666667,726,secondary,government,Kindi,269,17,0,0,39,24,5.333333333,,,
S3086,Mieresini Secondary School,Moshi,Kilimanjaro,56,1943,147,41,27.89115646,1994,secondary,government,Makuyuni,422,27,0,0,104,58,28.10884354,,,
S3087,Biro Secondary School,Ulanga,Morogoro,5,4339,24,5,20.83333333,3641,secondary,government,Biro,82,9,,,20,1,-15.83333333,,,
S3088,Ngoheranga Secondary School,Ulanga,Morogoro,53,1732,26,9,34.61538462,2279,secondary,government,Ngoheranga,206,13,,,17,9,18.38461538,,,
S3089,Goba Mpakani Secondary School,Kinondoni Municipal,Dar es Salaam,40,3907,80,18,22.5,3225,secondary,,Goba,684,24,0,0,75,30,17.5,39.11726899,-6.723693139,"(-6.723693139, 39.11726899)"
S3090,Manzese Secondary School,Kinondoni Municipal,Dar es Salaam,48,2830,354,132,37.28813559,1373,secondary,,Manzese,1570,41,1,0,202,96,10.71186441,39.23558541,-6.792491673,"(-6.792491673, 39.23558541)"
S3091,Kibamba Secondary School,Kinondoni Municipal,Dar es Salaam,52,2205,71,28,39.43661972,1327,secondary,government,Kibamba,1028,43,2,0,181,95,12.56338028,,,
S3092,Kineng'ene Secondary School,Lindi Municipal,Lindi,21,4333,26,5,19.23076923,3193,secondary,government,Mtanda,180,24,,3,19,4,1.769230769,39.6253083219,-9.9788836263,"(-9.9788836263, 39.6253083219)"
S3093,Kananura Secondary School,Ilala Municipal,Dar es Salaam,100,393,22,20,90.90909091,261,secondary,,Kitunda,230,15,8,0,25,25,9.090909091,39.18798137,-6.905115051,"(-6.905115051, 39.18798137)"
S3094,Chamaguha Secondary School,Shinyanga Municipal,Shinyanga,42,2837,87,35,40.22988506,1841,secondary,,,,,,,66,28,1.770114943,33.4505438611,-3.6791143943,"(-3.6791143943, 33.4505438611)"
S3095,Muhukuru Secondary School,Songea,Ruvuma,50,3709,48,13,27.08333333,3323,secondary,government,Muhukuru,130,18,3,0,12,6,22.91666667,,,
S3096,Mundindi Secondary School,Ludewa,Njombe,47,2878,72,14,19.44444444,3393,secondary,,,,,,,62,29,27.55555556,34.9020837435,-9.9459298974,"(-9.9459298974, 34.9020837435)"
S3097,Dynamic High School,Kinondoni Municipal,Dar es Salaam,100,594,23,16,69.56521739,693,secondary,,,,,,,13,13,30.43478261,,,
S3098,Mwakilyambiti Secondary School,Kwimba,Mwanza,61,2297,53,24,45.28301887,1667,secondary,,,,,,,57,35,15.71698113,33.369459343,-3.1759499903,"(-3.1759499903, 33.369459343)"
S3099,Doma Secondary School,Mvomero,Morogoro,23,3868,16,9,56.25,670,secondary,government,Doma,285,18,0,0,39,9,-33.25,37.2349302654,-7.0823510993,"(-7.0823510993, 37.2349302654)"
S3100,Marshi Secondary School,Musoma Municipal,Mara,65,1966,86,31,36.04651163,2379,secondary,,,,,,,111,72,28.95348837,33.857440565,-1.532714329,"(-1.532714329, 33.857440565)"
S3101,Keni Secondary School,Rombo,Kilimanjaro,75,818,154,81,52.5974026,832,secondary,government,Aleni,529,21,3,0,87,65,22.4025974,37.6082713203,-3.2325750928,"(-3.2325750928, 37.6082713203)"
S3102,Itezi Secondary School,Mbeya Municipal,Mbeya,56,1784,139,51,36.69064748,1787,secondary,,,,,,,134,75,19.30935252,33.5292614015,-8.8807931401,"(-8.8807931401, 33.5292614015)"
S3103,Dr. Mezger Secondary School,Mvomero,Morogoro,98,408,54,47,87.03703704,417,secondary,,,,,,,51,50,10.96296296,,,
S3104,Engarenarok Tetrat Lutheran Secondary School,Arusha Municipal,Arusha,93,837,36,25,69.44444444,561,secondary,,,,,,,42,39,23.55555556,36.6788265645,-3.3715072275,"(-3.3715072275, 36.6788265645)"
S3105,Hogoro Secondary School,Kongwa,Dodoma,47,3436,54,18,33.33333333,1904,secondary,government,Hogoro,244,12,,1,36,17,13.66666667,36.4496364,-5.9682289,"(-5.9682289, 36.4496364)"
S3106,Magulilwa Secondary School,Iringa,Iringa,100,262,38,18,47.36842105,1161,secondary,non-government,Magulilwa,198,,13,9,39,39,52.63157895,35.7421321352,-7.9590853898,"(-7.9590853898, 35.7421321352)"
S3107,Kising'a Secondary School,Kilolo,Iringa,88,1435,19,15,78.94736842,755,secondary,non-government,Ukwega,79,8,3,,24,21,9.052631579,35.9832519857,-7.9202569732,"(-7.9202569732, 35.9832519857)"
S3108,Sawala Secondary School,Mufindi,Iringa,96,470,54,38,70.37037037,514,secondary,,,,,,,47,45,25.62962963,35.3374184243,-8.5302443115,"(-8.5302443115, 35.3374184243)"
S3109,Kalema Secondary School,Bukoba,Kagera,43,3108,102,28,27.45098039,2871,secondary,government,Bugabo,399,21,2,0,69,30,15.54901961,,,
S3110,Chingungwe Secondary School,Tandahimba,Mtwara,17,4312,44,2,4.545454546,4118,secondary,government,Chingungwe,152,11,1,0,24,4,12.45454545,39.418799694,-10.7832447916,"(-10.7832447916, 39.418799694)"
S3111,Angaza Secondary School,Lindi Municipal,Lindi,58,2506,75,16,21.33333333,3494,secondary,government,Wailes,340,20,,1,62,36,36.66666667,,,
S3112,Nyantakara Secondary School,Biharamulo,Kagera,41,3386,53,23,43.39622642,1486,secondary,,,,,,,44,18,-2.396226415,31.3504994381,-3.1829244811,"(-3.1829244811, 31.3504994381)"
S3113,Anna Abdalah Secondary School,Masasi,Mtwara,42,2812,95,22,23.15789474,3251,secondary,,,,,,,105,44,18.84210526,38.8278345912,-10.7465802725,"(-10.7465802725, 38.8278345912)"
S3114,Maratani Secondary School,Nanyumbu,Mtwara,24,4204,27,2,7.407407407,4065,secondary,government,Mnanje,266,16,0,0,25,6,16.59259259,38.6982658032,-10.9177556967,"(-10.9177556967, 38.6982658032)"
S3115,Marika Secondary School,Masasi,Mtwara,38,3944,31,7,22.58064516,3644,secondary,government,Marika,179,18,1,0,29,11,15.41935484,,,
S3116,Mbuyuni Secondary School,Masasi,Mtwara,67,2079,13,3,23.07692308,2747,secondary,government,Mbuyuni,84,8,1,0,15,10,43.92307692,,,
S3118,Chipuputa Secondary School,Nanyumbu,Mtwara,26,4064,9,3,33.33333333,1726,secondary,government,Chipuputa,184,16,0,0,19,5,-7.333333333,38.414956725,-11.0218706113,"(-11.0218706113, 38.414956725)"
S3119,Nangomba Secondary School,Nanyumbu,Mtwara,32,3926,35,3,8.571428571,4028,secondary,government,Nangomba,133,20,0,0,25,8,23.42857143,38.5114675575,-10.9051789853,"(-10.9051789853, 38.5114675575)"
S3120,Nandete Secondary School,Nanyumbu,Mtwara,54,3241,14,6,42.85714286,2922,secondary,government,Nandete,207,15,0,0,26,14,11.14285714,38.8002423968,-10.85529107,"(-10.85529107, 38.8002423968)"
S3121,Mkalapa Secondary School,Masasi,Mtwara,35,3708,68,22,32.35294118,2575,secondary,government,Mwena,370,17,4,0,81,28,2.647058824,38.9822607501,-10.515295456,"(-10.515295456, 38.9822607501)"
S3122,Napacho Secondary School,Nanyumbu,Mtwara,25,4224,25,3,12,4026,secondary,government,Napacho,190,13,0,0,12,3,13,38.2442339025,-11.1301200679,"(-11.1301200679, 38.2442339025)"
S3123,Sengenya Secondary School,Nanyumbu,Mtwara,52,2963,20,7,35,2934,secondary,government,Sengenya,292,17,0,0,23,12,17,,,
S3124,Namatutwe Secondary School,Masasi,Mtwara,92,803,27,9,33.33333333,3066,secondary,government,Namatutwe,128,12,1,0,12,11,58.66666667,,,
S3125,Luhagara Secondary School,Mbinga,Ruvuma,61,2293,45,16,35.55555556,2573,secondary,government,Litumbandyosi,203,13,5,0,23,14,25.44444444,,,
S3126,Luli Secondary School,Mbinga,Ruvuma,79,1144,34,21,61.76470588,873,secondary,government,Kihangimahuka,118,15,4,0,28,22,17.23529412,34.9967313377,-10.7866540642,"(-10.7866540642, 34.9967313377)"
S3127,Litumbandyosi Secondary School,Mbinga,Ruvuma,80,1549,22,3,13.63636364,3945,secondary,government,Litumbandyosi,99,12,4,0,20,16,66.36363636,35.120583878,-10.4272231609,"(-10.4272231609, 35.120583878)"
S3128,Linda Secondary School,Mbinga,Ruvuma,47,2278,43,13,30.23255814,2799,secondary,government,Linda,97,14,3,0,19,9,16.76744186,34.9115913048,-10.7841181397,"(-10.7841181397, 34.9115913048)"
S3129,Kihangi Mahuka Secondary School,Mbinga,Ruvuma,41,3103,36,12,33.33333333,2058,secondary,,,,,,,29,12,7.666666667,34.96237688,-10.8165040112,"(-10.8165040112, 34.96237688)"
S3130,Kitura Secondary School,Mbinga,Ruvuma,73,1524,43,31,72.09302326,724,secondary,government,Kitura,239,12,5,0,26,19,0.906976744,,,
S3131,Limbo Secondary School,Mbinga,Ruvuma,21,4093,62,14,22.58064516,3422,secondary,,,,,,,72,15,-1.580645161,,,
S3132,Hayombo Secondary School,Mbeya Municipal,Mbeya,57,1413,121,35,28.92561983,2618,secondary,,,,,,,56,32,28.07438017,,,
S3133,Wigamba Secondary School,Mbeya Municipal,Mbeya,71,1216,193,69,35.75129534,1836,secondary,,,,,,,116,82,35.24870466,33.4533506051,-8.8979154713,"(-8.8979154713, 33.4533506051)"
